energy,condition,volume,weight,machine_id,speed
801.2,C000Z,87.0,16.0,M1,12.4
1043.3,C000AJ,112.0,18.0,M1,9.5
760.7,C000T,81.0,14.0,M1,13.2
1409.2,C000J,150.0,20.0,M1,7.1
1189.0,C000A,125.0,18.0,M3,8.3
989.4,C000T,106.0,19.0,M1,10.0
1102.5,C000X,119.0,18.0,M2,9.1
824.5,C000F,89.0,16.0,M1,12.2
1124.0,C000AK,120.0,17.0,M2,8.9
753.6,C000Y,82.0,15.0,M1,13.3
1252.4,C000X,133.0,21.0,M1,8.0
618.3,C000AZ,68.0,14.0,M2,16.2
911.8,C000T,99.0,17.0,M1,11.0
1144.0,C000AJ,122.0,18.0,M1,8.7
899.7,C000D,97.0,16.0,M1,11.1
796.0,C000F,88.0,14.0,M1,12.6
763.5,C000AI,81.0,14.0,M1,13.2
795.0,C000Z,85.0,15.0,M3,12.7
1331.5,C000J,140.0,20.0,M1,7.5
1161.0,C000Y,125.0,19.0,M1,8.7
815.8,C000Y,89.0,14.0,M1,12.3
959.6,C000AJ,104.0,17.0,M2,10.4
916.4,C000AY,100.0,17.0,M2,10.9
712.2,C000AZ,78.0,11.0,M2,13.9
1223.0,C000X,130.0,19.0,M4,8.2
1164.2,C000J,124.0,19.0,M1,8.6
813.1,C000O,88.0,16.0,M1,12.4
576.1,C000AZ,66.0,12.0,M2,17.3
919.5,C000AY,100.0,14.0,M2,10.8
819.7,C000Z,89.0,14.0,M2,12.2
1151.3,C000AK,123.0,21.0,M1,8.7
728.8,C000Y,80.0,15.0,M2,13.7
2140.4,C000AU,221.0,28.0,M1,4.7
964.7,C000AL,104.0,17.0,M1,10.4
849.7,C000Y,91.0,15.0,M1,11.8
1760.9,C000W,183.0,25.0,M2,5.7
1509.7,C000AP,157.0,24.0,M1,6.6
1353.5,C000AK,143.0,20.0,M1,7.4
835.6,C000Y,92.0,15.0,M2,12.1
1243.0,C000AK,130.0,19.0,M1,8.1
997.4,C000Z,106.0,17.0,M2,10.1
1025.8,C000V,111.0,18.0,M1,9.7
966.5,C000T,105.0,14.0,M1,10.3
1022.9,C000AY,108.0,17.0,M1,9.7
782.5,C000O,85.0,16.0,M4,12.8
967.9,C000D,103.0,18.0,M1,10.3
912.2,C000BA,98.0,16.0,M3,11.0
1210.0,C000W,128.0,21.0,M1,8.2
883.0,C000Y,94.0,18.0,M2,11.2
1185.0,C000AK,125.0,20.0,M2,8.4
1186.6,C000X,126.0,18.0,M3,8.4
540.5,C000AZ,62.0,11.0,M1,18.5
854.7,C000Y,93.0,17.0,M2,11.7
1192.0,C000AP,127.0,17.0,M1,8.4
1597.9,C000AJ,168.0,22.0,M2,6.3
799.1,C000E,88.0,15.0,M2,12.6
1252.4,C000X,132.0,20.0,M2,8.0
880.4,C000O,94.0,17.0,M1,11.4
973.6,C000AY,107.0,15.0,M1,10.3
1057.4,C000AY,112.0,17.0,M2,9.4
873.3,C000AM,94.0,15.0,M3,11.4
1173.5,C000AX,125.0,19.0,M1,8.5
848.8,C000F,92.0,16.0,M3,11.7
989.8,C000AY,108.0,19.0,M1,10.2
1314.0,C000W,140.0,20.0,M1,7.6
955.5,C000Y,103.0,17.0,M2,10.5
1380.2,C000J,145.0,22.0,M3,7.3
899.1,C000Q,98.0,15.0,M1,11.2
801.2,C000Z,89.0,16.0,M3,12.4
731.9,C000Y,81.0,15.0,M2,13.6
540.7,C000AZ,61.0,14.0,M2,18.5
1067.5,C000H,113.0,19.0,M1,9.4
895.3,C000Z,97.0,16.0,M3,11.1
787.3,C000T,86.0,17.0,M3,12.8
910.7,C000Z,97.0,16.0,M3,11.1
2739.7,C000AJ,280.0,35.0,M1,3.7
931.6,C000T,101.0,16.0,M2,10.8
1144.3,C000X,121.0,17.0,M3,8.7
827.4,C000N,87.0,15.0,M2,12.1
900.0,C000AI,98.0,16.0,M3,11.2
1237.0,C000AK,131.0,20.0,M1,8.0
1224.3,C000A,128.0,18.0,M3,8.2
835.9,C000Y,91.0,15.0,M3,12.0
816.9,C000S,89.0,14.0,M1,12.2
1240.6,C000AF,130.0,18.0,M3,8.1
995.6,C000AJ,107.0,18.0,M2,10.1
1027.6,C000D,110.0,17.0,M1,9.8
818.7,C000F,88.0,14.0,M1,12.1
1317.9,C000N,138.0,19.0,M2,7.6
889.6,C000F,98.0,17.0,M1,11.2
1159.9,C000D,124.0,20.0,M3,8.6
596.8,C000BC,67.0,14.0,M2,16.5
800.8,C000T,88.0,16.0,M3,12.4
1791.8,C000AK,189.0,24.0,M3,5.6
693.1,C000AL,76.0,14.0,M2,14.4
1056.0,C000AJ,112.0,18.0,M2,9.4
1371.0,C000AK,144.0,18.0,M1,7.3
935.9,C000AQ,101.0,15.0,M1,10.7
829.4,C000N,90.0,16.0,M2,12.1
1182.2,C000J,126.0,19.0,M3,8.5
884.9,C000F,93.0,17.0,M3,11.3
993.6,C000AY,106.0,16.0,M2,10.1
571.4,C000AZ,65.0,15.0,M2,17.6
988.6,C000AY,104.0,19.0,M1,10.1
1274.6,C000X,134.0,20.0,M1,7.9
1655.6,C000Y,172.0,25.0,M3,6.0
1262.0,C000AK,134.0,19.0,M3,8.0
1826.0,C000Z,190.0,26.0,M1,5.4
1195.3,C000A,127.0,20.0,M3,8.4
1234.8,C000F,131.0,19.0,M3,8.1
941.5,C000AY,101.0,15.0,M2,10.7
1460.7,C000AP,152.0,23.0,M1,6.9
967.3,C000N,104.0,18.0,M2,10.3
915.1,C000F,97.0,14.0,M1,10.9
1030.6,C000AY,109.0,19.0,M1,9.7
823.7,C000O,90.0,15.0,M1,12.1
845.8,C000T,91.0,15.0,M1,11.8
1164.2,C000Z,126.0,18.0,M3,8.6
848.2,C000T,93.0,15.0,M1,11.8
1885.7,C000AP,195.0,25.0,M1,5.3
788.2,C000Y,86.0,14.0,M3,12.7
817.0,C000S,88.0,14.0,M3,12.3
803.2,C000AL,86.0,16.0,M1,12.3
1265.0,C000W,132.0,19.0,M1,7.9
781.5,C000Y,86.0,14.0,M2,12.9
847.9,C000O,90.0,14.0,M4,11.9
902.7,C000F,97.0,16.0,M1,11.0
1127.4,C000X,120.0,19.0,M3,8.8
653.2,C000AZ,73.0,13.0,M2,15.4
1046.9,C000D,113.0,19.0,M1,9.5
792.6,C000F,85.0,14.0,M1,12.6
1211.5,C000J,128.0,21.0,M1,8.2
1226.3,C000D,132.0,19.0,M3,8.1
914.9,C000O,97.0,16.0,M1,11.0
1271.9,C000D,134.0,19.0,M3,7.8
858.4,C000F,93.0,16.0,M2,11.6
1192.9,C000X,126.0,18.0,M4,8.4
1089.1,C000AY,115.0,18.0,M3,9.2
1427.1,C000J,150.0,19.0,M1,7.0
842.5,C000O,90.0,14.0,M4,11.8
1266.8,C000AY,132.0,20.0,M1,7.9
996.8,C000F,105.0,17.0,M2,10.1
1029.8,C000AY,109.0,16.0,M2,9.8
982.9,C000S,105.0,17.0,M1,10.2
930.3,C000Z,101.0,17.0,M3,10.8
1113.4,C000X,117.0,18.0,M2,9.0
970.2,C000AJ,104.0,16.0,M1,10.3
865.6,C000Z,95.0,16.0,M1,11.5
1354.0,C000AP,144.0,19.0,M1,7.4
957.3,C000T,103.0,17.0,M1,10.4
780.4,C000F,87.0,14.0,M3,12.7
869.4,C000Z,94.0,16.0,M1,11.6
853.0,C000F,93.0,15.0,M3,11.8
1154.3,C000J,124.0,18.0,M1,8.7
1103.3,C000H,118.0,19.0,M2,9.0
775.1,C000O,83.0,14.0,M2,12.8
811.4,C000AD,87.0,15.0,M2,12.3
1990.6,C000AT,206.0,27.0,M1,5.0
1008.8,C000M,110.0,17.0,M1,9.9
1587.1,C000X,167.0,22.0,M4,6.3
845.3,C000Y,93.0,16.0,M2,11.9
776.2,C000S,84.0,16.0,M1,13.0
1128.5,C000AK,119.0,18.0,M3,8.9
1117.5,C000I,118.0,18.0,M3,8.9
1217.1,C000X,129.0,19.0,M1,8.2
1073.9,C000Z,114.0,16.0,M1,9.3
1147.7,C000X,121.0,17.0,M3,8.7
1269.9,C000AY,133.0,18.0,M2,7.9
896.8,C000T,98.0,17.0,M1,11.2
788.2,C000Y,85.0,15.0,M3,12.7
907.8,C000F,97.0,16.0,M1,11.0
967.7,C000AY,103.0,17.0,M1,10.2
1195.3,C000W,126.0,20.0,M3,8.4
550.9,C000AZ,62.0,12.0,M2,18.4
1242.3,C000E,132.0,18.0,M2,8.0
1360.7,C000AP,142.0,21.0,M1,7.4
1196.8,C000W,125.0,19.0,M1,8.4
790.1,C000Y,86.0,14.0,M2,12.6
914.9,C000N,100.0,17.0,M2,11.0
1182.2,C000X,126.0,19.0,M2,8.5
1032.1,C000H,111.0,18.0,M2,9.7
779.3,C000Z,83.0,15.0,M3,12.8
1098.1,C000N,117.0,17.0,M2,9.1
1154.8,C000I,123.0,18.0,M2,8.7
765.8,C000M,84.0,14.0,M2,13.1
969.2,C000H,104.0,15.0,M3,10.3
1307.1,C000AK,137.0,18.0,M1,7.6
1256.2,C000AS,134.0,17.0,M3,8.0
798.0,C000Y,87.0,15.0,M2,12.5
923.9,C000S,99.0,16.0,M1,10.7
1237.4,C000X,129.0,20.0,M2,8.1
771.4,C000N,85.0,15.0,M2,13.0
1320.7,C000J,137.0,20.0,M3,7.6
754.5,C000T,84.0,14.0,M3,13.4
1169.0,C000AK,122.0,20.0,M3,8.6
826.1,C000AL,90.0,16.0,M1,12.1
1127.8,C000W,121.0,19.0,M1,8.9
961.4,C000T,102.0,18.0,M1,10.4
573.2,C000AZ,64.0,12.0,M2,17.5
740.1,C000E,82.0,14.0,M1,13.6
1282.3,C000X,136.0,18.0,M3,7.8
800.3,C000N,89.0,16.0,M2,12.5
1309.4,C000AT,137.0,20.0,M3,7.6
798.3,C000Y,87.0,16.0,M1,12.4
1171.6,C000AK,124.0,18.0,M1,8.6
1002.2,C000Z,109.0,17.0,M2,9.9
1096.8,C000V,115.0,17.0,M1,9.0
999.0,C000AY,108.0,16.0,M1,9.9
829.6,C000O,89.0,15.0,M1,11.9
1069.8,C000J,115.0,19.0,M3,9.3
822.5,C000F,89.0,16.0,M1,12.2
1004.4,C000H,107.0,18.0,M2,10.0
1146.0,C000AK,123.0,18.0,M3,8.7
1059.0,C000AY,115.0,18.0,M1,9.4
870.1,C000Z,93.0,16.0,M3,11.5
936.8,C000AY,101.0,18.0,M3,10.7
797.6,C000T,86.0,15.0,M1,12.5
776.2,C000Z,84.0,13.0,M1,12.8
815.0,C000T,89.0,15.0,M3,12.4
551.6,C000AZ,63.0,12.0,M2,18.6
843.6,C000F,94.0,15.0,M1,11.7
959.6,C000D,104.0,18.0,M1,10.5
750.1,C000Z,82.0,13.0,M2,13.2
810.2,C000Z,88.0,14.0,M1,12.4
1466.8,C000AY,154.0,21.0,M2,6.8
789.3,C000N,87.0,16.0,M2,12.7
1137.2,C000X,123.0,18.0,M1,8.8
1186.8,C000Y,127.0,19.0,M2,8.4
874.6,C000F,93.0,16.0,M1,11.4
1104.2,C000AJ,117.0,17.0,M3,9.0
824.3,C000Z,88.0,13.0,M1,12.1
1675.7,C000AK,174.0,22.0,M2,6.0
775.3,C000T,86.0,16.0,M2,12.8
819.2,C000Y,89.0,15.0,M2,12.2
1132.3,C000AK,121.0,18.0,M1,8.8
1427.3,C000AP,149.0,21.0,M1,7.0
1009.2,C000AY,108.0,17.0,M3,9.9
833.4,C000E,92.0,15.0,M1,11.9
1142.3,C000X,122.0,17.0,M3,8.7
822.6,C000O,89.0,15.0,M1,12.3
637.0,C000AZ,69.0,13.0,M2,15.8
821.6,C000T,87.0,16.0,M3,12.1
757.8,C000Y,84.0,16.0,M1,13.3
808.0,C000F,87.0,17.0,M1,12.4
740.8,C000F,81.0,14.0,M1,13.5
1190.1,C000H,127.0,19.0,M2,8.4
1229.7,C000H,130.0,21.0,M2,8.1
811.8,C000O,88.0,14.0,M1,12.2
1036.7,C000T,110.0,19.0,M1,9.7
1228.8,C000W,128.0,21.0,M1,8.1
861.9,C000M,93.0,14.0,M3,11.6
800.5,C000N,88.0,13.0,M2,12.5
1163.6,C000J,122.0,18.0,M1,8.7
603.4,C000AZ,67.0,12.0,M2,16.7
864.3,C000T,94.0,18.0,M3,11.5
1035.5,C000AY,110.0,18.0,M2,9.6
885.9,C000N,96.0,17.0,M2,11.4
1367.3,C000AK,144.0,20.0,M5,7.2
778.5,C000O,85.0,16.0,M3,12.7
869.0,C000F,94.0,16.0,M1,11.5
1146.0,C000J,121.0,19.0,M3,8.7
786.4,C000O,85.0,16.0,M2,12.7
1344.2,C000H,141.0,19.0,M2,7.4
785.2,C000U,85.0,17.0,M1,12.6
823.6,C000Z,89.0,14.0,M1,12.2
858.0,C000Z,94.0,16.0,M1,11.6
1293.2,C000AK,136.0,18.0,M2,7.7
1367.3,C000AK,144.0,21.0,M3,7.3
973.6,C000AY,104.0,17.0,M2,10.3
1067.9,C000AY,114.0,19.0,M3,9.3
892.1,C000Y,94.0,17.0,M1,11.1
1001.8,C000D,109.0,17.0,M1,9.9
798.3,C000U,88.0,16.0,M1,12.6
1185.0,C000X,124.0,19.0,M1,8.4
764.9,C000L,84.0,14.0,M2,12.9
1228.6,C000H,130.0,18.0,M4,8.1
822.6,C000F,90.0,15.0,M1,12.2
1274.4,C000J,135.0,21.0,M1,7.9
921.0,C000N,99.0,17.0,M2,10.8
795.5,C000F,89.0,17.0,M1,12.5
1236.8,C000J,131.0,19.0,M3,8.1
979.5,C000Y,106.0,17.0,M2,10.2
1209.8,C000J,127.0,18.0,M1,8.3
1246.6,C000AY,132.0,18.0,M1,8.0
801.7,C000F,87.0,16.0,M1,12.5
1007.0,C000H,109.0,17.0,M2,10.0
791.6,C000O,85.0,14.0,M1,12.7
1277.6,C000X,136.0,21.0,M3,7.8
1053.7,C000Z,113.0,18.0,M1,9.5
1213.1,C000J,129.0,19.0,M3,8.2
990.8,C000AJ,106.0,17.0,M1,10.1
1222.8,C000W,128.0,19.0,M1,8.2
1239.4,C000AK,129.0,20.0,M3,8.0
1005.4,C000O,107.0,17.0,M2,10.0
1032.7,C000AY,109.0,18.0,M2,9.6
849.3,C000U,92.0,15.0,M1,11.8
820.8,C000O,90.0,15.0,M2,12.2
1035.5,C000AY,111.0,18.0,M1,9.6
966.9,C000F,102.0,16.0,M1,10.2
833.6,C000Y,90.0,16.0,M1,11.9
1835.5,C000AK,189.0,25.0,M5,5.5
825.4,C000Y,91.0,15.0,M2,12.1
1244.3,C000W,131.0,22.0,M5,8.1
1163.4,C000AW,123.0,18.0,M5,8.6
771.8,C000Z,84.0,15.0,M5,12.9
923.5,C000N,102.0,16.0,M5,10.8
836.5,C000F,91.0,16.0,M1,11.9
1182.9,C000X,126.0,20.0,M4,8.4
1414.4,C000S,151.0,21.0,M1,7.1
1170.9,C000AK,124.0,17.0,M1,8.5
1119.8,C000Y,117.0,18.0,M2,8.8
1170.5,C000X,124.0,20.0,M1,8.5
895.3,C000F,96.0,14.0,M1,11.2
1220.1,C000J,131.0,21.0,M1,8.2
791.7,C000N,85.0,16.0,M2,12.6
1184.6,C000E,126.0,18.0,M2,8.4
1208.5,C000X,126.0,19.0,M1,8.3
1100.2,C000AD,119.0,19.0,M2,9.1
993.0,C000AJ,104.0,16.0,M3,9.9
1064.8,C000AJ,115.0,18.0,M2,9.3
1219.5,C000Y,130.0,19.0,M1,8.2
1160.8,C000AP,123.0,18.0,M1,8.5
1245.2,C000W,131.0,19.0,M5,8.0
835.0,C000F,91.0,16.0,M1,12.1
831.2,C000Z,90.0,16.0,M3,12.0
1201.2,C000X,128.0,19.0,M1,8.3
1156.3,C000X,121.0,18.0,M5,8.6
562.4,C000AZ,63.0,12.0,M2,17.5
743.9,C000Y,80.0,15.0,M1,13.4
831.0,C000Z,91.0,14.0,M1,12.0
784.8,C000T,86.0,15.0,M2,12.8
1381.1,C000AK,146.0,22.0,M2,7.3
731.9,C000Y,82.0,13.0,M2,13.7
807.8,C000E,87.0,15.0,M5,12.4
1377.3,C000AT,143.0,21.0,M1,7.3
1295.0,C000A,136.0,19.0,M1,7.7
854.1,C000F,92.0,15.0,M1,11.6
1134.2,C000I,120.0,17.0,M1,8.8
1112.8,C000Z,118.0,18.0,M5,9.0
1398.8,C000AK,148.0,22.0,M1,7.2
1255.5,C000J,133.0,20.0,M1,8.0
859.9,C000O,93.0,15.0,M2,11.5
1184.4,C000AK,127.0,20.0,M1,8.5
978.3,C000D,105.0,16.0,M1,10.2
912.0,C000M,99.0,16.0,M2,10.9
1098.7,C000X,116.0,18.0,M2,9.0
779.3,C000F,84.0,15.0,M2,12.7
846.2,C000Z,93.0,15.0,M5,11.8
543.8,C000AZ,62.0,12.0,M2,18.5
730.0,C000S,81.0,12.0,M5,13.8
808.9,C000Y,87.0,15.0,M2,12.4
1202.8,C000W,127.0,19.0,M1,8.3
793.2,C000B,88.0,14.0,M5,12.6
962.9,C000AY,103.0,13.0,M2,10.4
856.6,C000O,91.0,15.0,M5,11.8
1399.7,C000AU,147.0,21.0,M1,7.1
1304.8,C000F,137.0,19.0,M5,7.7
885.5,C000O,96.0,16.0,M1,11.3
1011.8,C000AY,110.0,16.0,M5,9.9
1187.4,C000X,126.0,19.0,M1,8.4
575.3,C000AZ,64.0,12.0,M2,17.4
793.5,C000Y,86.0,17.0,M2,12.6
798.2,C000T,87.0,16.0,M1,12.4
1181.1,C000J,125.0,20.0,M5,8.4
1202.1,C000X,127.0,20.0,M2,8.3
775.3,C000T,83.0,17.0,M1,12.9
750.1,C000N,83.0,14.0,M2,13.3
1272.4,C000W,133.0,18.0,M1,7.9
797.1,C000U,89.0,16.0,M5,12.5
1273.1,C000X,134.0,20.0,M2,7.8
1153.0,C000AK,122.0,19.0,M1,8.6
847.3,C000Z,91.0,16.0,M1,11.7
931.0,C000AJ,100.0,15.0,M2,10.8
759.0,C000B,84.0,14.0,M1,13.2
795.7,C000F,87.0,15.0,M5,12.6
1147.9,C000J,121.0,16.0,M1,8.7
775.8,C000N,84.0,14.0,M5,12.7
1203.4,C000X,129.0,21.0,M2,8.3
1040.2,C000AY,109.0,18.0,M1,9.6
825.2,C000S,90.0,14.0,M5,12.2
1063.2,C000N,115.0,19.0,M2,9.4
1213.5,C000AP,128.0,21.0,M1,8.2
1934.0,C000F,201.0,27.0,M1,5.2
854.5,C000E,92.0,13.0,M5,11.7
1197.3,C000J,126.0,20.0,M1,8.4
937.4,C000AY,100.0,15.0,M2,10.7
976.3,C000AZ,106.0,17.0,M2,10.2
1085.3,C000X,115.0,18.0,M1,9.2
1202.5,C000W,128.0,19.0,M5,8.3
806.4,C000S,88.0,15.0,M1,12.5
1164.9,C000AK,125.0,16.0,M2,8.5
929.5,C000AY,100.0,15.0,M5,10.7
756.9,C000AQ,81.0,14.0,M5,13.2
1194.9,C000J,126.0,17.0,M1,8.4
804.4,C000F,88.0,14.0,M2,12.3
1002.2,C000AY,107.0,18.0,M3,9.9
946.3,C000O,102.0,17.0,M5,10.6
1155.2,C000X,123.0,17.0,M5,8.7
775.3,C000T,84.0,17.0,M5,12.9
596.4,C000AZ,67.0,14.0,M2,17.0
1138.9,C000W,121.0,18.0,M1,8.8
753.6,C000Z,83.0,12.0,M5,13.4
1195.5,C000AK,125.0,18.0,M5,8.4
1243.4,C000W,131.0,18.0,M1,8.0
880.0,C000E,95.0,15.0,M2,11.2
1016.1,C000Z,108.0,17.0,M4,9.9
926.6,C000V,99.0,16.0,M5,10.8
961.0,C000D,105.0,17.0,M1,10.5
586.1,C000AZ,65.0,13.0,M2,17.1
1680.9,C000W,174.0,23.0,M1,5.9
794.8,C000AQ,86.0,15.0,M1,12.6
959.0,C000AY,102.0,16.0,M1,10.3
1125.7,C000AK,120.0,20.0,M5,8.9
752.2,C000Z,83.0,15.0,M1,13.3
953.2,C000AY,103.0,17.0,M5,10.5
1163.2,C000X,123.0,18.0,M1,8.6
791.7,C000N,86.0,13.0,M2,12.6
921.2,C000Y,98.0,15.0,M5,10.8
847.7,C000T,92.0,15.0,M5,11.7
795.5,C000F,85.0,15.0,M1,12.6
809.8,C000O,87.0,14.0,M2,12.3
764.6,C000BA,82.0,15.0,M1,13.0
791.9,C000T,86.0,16.0,M1,12.5
1165.1,C000AK,124.0,17.0,M5,8.6
718.4,C000Y,77.0,14.0,M1,13.9
565.4,C000AZ,63.0,12.0,M2,17.6
808.9,C000T,89.0,13.0,M1,12.3
1093.1,C000W,114.0,18.0,M5,9.2
932.4,C000Y,100.0,16.0,M1,10.8
1182.4,C000X,126.0,19.0,M5,8.5
1133.2,C000W,121.0,18.0,M1,8.8
796.0,C000Z,86.0,16.0,M1,12.7
737.7,C000Y,82.0,15.0,M2,13.5
1294.4,C000R,137.0,21.0,M4,7.7
854.0,C000T,91.0,16.0,M5,11.6
800.8,C000Y,86.0,15.0,M2,12.5
1190.9,C000Z,126.0,18.0,M1,8.4
560.6,C000AZ,63.0,12.0,M2,17.9
813.6,C000AI,88.0,14.0,M1,12.2
975.0,C000AW,104.0,15.0,M2,10.3
786.8,C000Z,86.0,16.0,M5,12.7
809.6,C000N,88.0,16.0,M2,12.2
991.0,C000F,107.0,18.0,M1,10.2
814.0,C000Y,88.0,16.0,M2,12.3
827.0,C000T,90.0,17.0,M1,12.0
1363.1,C000AU,142.0,20.0,M4,7.3
834.1,C000S,89.0,14.0,M1,12.1
934.1,C000Z,100.0,16.0,M1,10.7
1001.0,C000D,108.0,17.0,M1,9.9
1000.2,C000AY,107.0,17.0,M2,10.0
1477.9,C000A,155.0,21.0,M1,6.8
1103.1,C000T,118.0,16.0,M5,9.0
803.2,C000Z,86.0,16.0,M1,12.5
1243.0,C000AX,132.0,19.0,M5,8.1
825.6,C000T,89.0,17.0,M5,12.1
1011.8,C000D,110.0,15.0,M4,9.9
781.1,C000T,85.0,16.0,M5,12.6
1413.0,C000AP,148.0,21.0,M1,7.1
793.5,C000Z,86.0,15.0,M5,12.5
536.4,C000AZ,61.0,12.0,M2,18.7
1224.6,C000X,131.0,20.0,M1,8.2
1143.4,C000AY,120.0,19.0,M2,8.7
936.8,C000O,101.0,17.0,M1,10.7
1023.5,C000AY,111.0,18.0,M5,9.9
1223.0,C000X,129.0,19.0,M1,8.1
1552.5,C000AS,160.0,21.0,M4,6.5
847.1,C000T,92.0,15.0,M1,11.8
838.5,C000AI,90.0,16.0,M1,12.0
782.5,C000S,85.0,15.0,M5,12.9
1183.7,C000AP,127.0,20.0,M1,8.4
1260.2,C000AT,134.0,20.0,M4,8.0
933.2,C000N,100.0,18.0,M5,10.7
1205.8,C000W,128.0,20.0,M5,8.3
955.3,C000Z,104.0,17.0,M1,10.5
1002.0,C000AY,108.0,16.0,M3,10.0
1258.7,C000X,134.0,19.0,M5,7.9
802.6,C000N,89.0,15.0,M5,12.4
1206.7,C000J,128.0,19.0,M1,8.4
1038.4,C000AJ,112.0,16.0,M2,9.6
849.9,C000Z,91.0,13.0,M5,11.6
1257.1,C000X,134.0,19.0,M1,8.0
965.3,C000N,103.0,15.0,M2,10.4
582.5,C000BC,66.0,12.0,M1,17.2
1159.5,C000W,121.0,19.0,M1,8.6
1002.0,C000S,107.0,18.0,M1,9.9
1295.7,C000AK,137.0,20.0,M5,7.7
1108.4,C000AJ,118.0,16.0,M2,9.0
961.2,C000Z,102.0,17.0,M1,10.4
868.1,C000M,93.0,15.0,M1,11.5
1329.9,C000O,140.0,21.0,M2,7.6
1015.7,C000H,108.0,17.0,M5,9.7
899.5,C000O,97.0,16.0,M2,11.1
975.2,C000AY,104.0,15.0,M5,10.3
825.4,C000T,91.0,14.0,M1,12.0
1081.4,C000AK,115.0,16.0,M5,9.3
763.9,C000S,84.0,15.0,M5,13.1
943.2,C000T,102.0,18.0,M1,10.6
823.7,C000Y,87.0,17.0,M2,12.1
1409.4,C000AK,148.0,22.0,M5,7.1
1005.8,C000M,107.0,16.0,M1,9.8
1217.9,C000AK,131.0,20.0,M2,8.2
837.6,C000Z,91.0,15.0,M3,11.9
868.1,C000AI,93.0,14.0,M1,11.4
1315.8,C000AF,139.0,19.0,M1,7.6
820.7,C000Z,89.0,14.0,M5,12.2
1195.3,C000AK,127.0,17.0,M2,8.3
869.6,C000AL,93.0,17.0,M2,11.5
1086.8,C000AY,115.0,18.0,M5,9.2
812.5,C000L,89.0,15.0,M5,12.3
878.2,C000F,93.0,14.0,M5,11.4
989.6,C000Y,107.0,17.0,M2,10.1
1199.9,C000AK,126.0,22.0,M5,8.3
545.1,C000AZ,60.0,11.0,M2,18.4
1171.4,C000AK,122.0,20.0,M1,8.5
894.7,C000Z,98.0,17.0,M3,11.2
962.4,C000AY,104.0,16.0,M2,10.4
1155.6,C000W,124.0,18.0,M5,8.6
835.2,C000O,90.0,14.0,M2,12.0
1458.3,C000A,151.0,23.0,M1,6.9
882.8,C000T,95.0,16.0,M5,11.3
1164.9,C000AY,125.0,18.0,M1,8.6
1116.2,C000W,119.0,19.0,M1,9.0
806.2,C000Z,89.0,15.0,M3,12.1
1364.0,C000AJ,144.0,20.0,M2,7.3
1235.9,C000J,130.0,19.0,M4,8.0
824.5,C000O,90.0,16.0,M2,12.2
735.1,C000F,82.0,13.0,M5,13.5
874.4,C000N,94.0,16.0,M2,11.4
1142.3,C000X,120.0,18.0,M5,8.8
550.1,C000AZ,62.0,14.0,M2,18.2
1184.4,C000AK,124.0,18.0,M2,8.4
1302.3,C000J,137.0,21.0,M3,7.7
916.4,C000F,99.0,15.0,M5,10.9
1116.0,C000X,116.0,20.0,M5,8.9
796.2,C000F,87.0,16.0,M1,12.7
840.9,C000N,91.0,16.0,M5,11.8
570.6,C000AZ,65.0,15.0,M2,17.5
1010.4,C000F,109.0,17.0,M5,9.9
1166.0,C000J,124.0,20.0,M4,8.6
806.9,C000AQ,86.0,16.0,M5,12.4
1088.1,C000N,116.0,18.0,M2,9.2
1228.6,C000AP,129.0,20.0,M1,8.1
1323.4,C000I,141.0,21.0,M3,7.5
1019.7,C000AY,110.0,15.0,M2,9.8
817.4,C000O,89.0,15.0,M2,12.2
962.8,C000AY,103.0,17.0,M1,10.4
1033.3,C000U,110.0,16.0,M5,9.7
1114.5,C000J,120.0,17.0,M1,9.0
821.7,C000N,88.0,14.0,M2,12.1
828.3,C000O,89.0,18.0,M5,12.0
868.6,C000AD,93.0,15.0,M2,11.5
898.1,C000T,97.0,17.0,M3,11.2
963.5,C000AJ,103.0,17.0,M4,10.4
815.0,C000F,89.0,14.0,M3,12.3
855.4,C000N,92.0,15.0,M2,11.8
1382.7,C000W,143.0,21.0,M5,7.2
757.9,C000AM,83.0,14.0,M2,13.1
989.6,C000AJ,107.0,18.0,M5,10.1
814.9,C000T,89.0,15.0,M3,12.3
784.8,C000S,85.0,16.0,M3,12.7
1144.3,C000X,121.0,18.0,M3,8.8
925.3,C000AY,100.0,14.0,M1,10.9
1471.6,C000Z,156.0,23.0,M5,6.8
861.7,C000T,93.0,16.0,M3,11.6
942.3,C000AJ,101.0,16.0,M5,10.7
1179.6,C000J,125.0,18.0,M4,8.5
1140.0,C000M,120.0,20.0,M5,8.8
789.6,C000N,85.0,15.0,M2,12.6
1154.3,C000X,123.0,18.0,M1,8.7
839.6,C000S,90.0,17.0,M3,12.1
1348.6,C000AK,142.0,22.0,M3,7.4
780.4,C000O,87.0,14.0,M2,12.8
760.7,C000N,84.0,15.0,M2,13.1
793.2,C000F,86.0,15.0,M3,12.5
1646.1,C000J,172.0,23.0,M3,6.1
1103.8,C000X,119.0,18.0,M3,9.0
835.4,C000AL,92.0,14.0,M2,12.0
1141.1,C000AK,121.0,19.0,M1,8.7
790.9,C000AL,86.0,15.0,M2,12.6
1232.5,C000AK,129.0,18.0,M1,8.1
761.1,C000T,83.0,14.0,M3,13.2
1733.7,C000J,179.0,24.0,M3,5.8
